,WaveformDecomposition.stop_methode,WaveformDecomposition.stop_region,WaveformDecomposition.threshold,WaveformDecomposition.fwhm,WaveformDecomposition.search_range,WaveformDecomposition.search_edge,MipTimeRetrieval.pe_hit_time,MipTimeRetrieval.window_length,MipTimeRetrieval.window_threshold,SystematicsStudy.threshold_tres,SystematicsStudy.range_time,MPV_1,MPV_2,MPV_3,MPV_4,TRes,TRes_shift
279,2.0,3.0,3.5,6.0,1000.0,200.0,2.0,12.0,2.0,0.6,6.0,8.679592312620251,5.5216726214533525,1.515479638070955,0.5,0.9804571358394489,-0.0808573638376128
280,2.0,3.0,3.5,6.0,1000.0,200.0,2.0,12.0,3.0,0.5,6.0,8.375308869161035,5.496009698876243,0.5,5.233650070307924,1.0392092754004394,-0.0827978230824446
281,2.0,3.0,3.5,6.0,1000.0,200.0,2.0,12.0,3.0,0.6,6.0,8.375308869161035,5.496009698876243,0.5,5.233650070307924,0.9804571358394489,-0.0808573638376128
282,2.0,3.0,3.5,6.0,1000.0,200.0,2.0,36.0,1.0,0.5,6.0,9.580279664259427,6.172333654908666,7.967265987374989,6.873913042460284,1.0664989013919772,-0.055717312599669964
283,2.0,3.0,3.5,6.0,1000.0,200.0,2.0,36.0,1.0,0.6,6.0,9.580279664259427,6.172333654908666,7.967265987374989,6.873913042460284,1.0262292491128604,-0.04484258988636596
284,2.0,3.0,3.5,6.0,1000.0,200.0,2.0,36.0,2.0,0.5,6.0,9.238743090093894,6.224644480259997,7.651529305621294,6.678892469963309,1.0664989013919772,-0.055717312599669964
285,2.0,3.0,3.5,6.0,1000.0,200.0,2.0,36.0,2.0,0.6,6.0,9.238743090093894,6.224644480259997,7.651529305621294,6.678892469963309,1.0262292491128604,-0.04484258988636596
286,2.0,3.0,3.5,6.0,1000.0,200.0,2.0,36.0,3.0,0.5,6.0,9.306151474729313,5.888847349072851,6.744393468502841,5.592641436841608,1.0664989013919772,-0.055717312599669964
287,2.0,3.0,3.5,6.0,1000.0,200.0,2.0,36.0,3.0,0.6,6.0,9.306151474729313,5.888847349072851,6.744393468502841,5.592641436841608,1.0262292491128604,-0.04484258988636596
288,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,4.0,1.0,0.5,6.0,6.819115351597282,3.979988724282646,5.741555338680591,4.340327916934359,0.8919170400519291,-0.23416190366110726
289,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,4.0,1.0,0.6,6.0,6.819115351597282,3.979988724282646,5.741555338680591,4.340327916934359,1.5712805822592506,-0.3419425557100354
290,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,4.0,2.0,0.5,6.0,6.6069048662384615,3.8109879359655072,5.527527919426201,3.5280544490997117,0.8919170400519291,-0.23416190366110726
291,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,4.0,2.0,0.6,6.0,6.6069048662384615,3.8109879359655072,5.527527919426201,3.5280544490997117,1.5712805822592506,-0.3419425557100354
292,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,4.0,3.0,0.5,6.0,3.3073777778698874,4.243562334605729,5.263578659981354,4.141369375410015,0.8924805969453161,-0.2307892903212848
293,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,4.0,3.0,0.6,6.0,3.3073777778698874,4.243562334605729,5.263578659981354,4.141369375410015,1.576254194574047,-0.3398891329561718
294,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,12.0,1.0,0.5,6.0,8.983967909530708,5.751320876614356,7.551105451549807,6.165389637992184,1.0469411122336796,-0.056180730996917026
295,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,12.0,1.0,0.6,6.0,8.983967909530708,5.751320876614356,7.551105451549807,6.165389637992184,0.9860375200892227,-0.08399897938949367
296,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,12.0,2.0,0.5,6.0,8.67369701349732,5.524303859159667,7.2565741858588195,5.760357721269915,1.0469411122336796,-0.056180730996917026
297,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,12.0,2.0,0.6,6.0,8.67369701349732,5.524303859159667,7.2565741858588195,5.760357721269915,0.9860375200892227,-0.08399897938949367
298,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,12.0,3.0,0.5,6.0,8.37064238376168,5.49658653052824,1.5431601123387493,5.2249334159582475,1.0469411122336796,-0.056180730996917026
299,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,12.0,3.0,0.6,6.0,8.37064238376168,5.49658653052824,1.5431601123387493,5.2249334159582475,0.9860375200892227,-0.08399897938949367
300,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,36.0,1.0,0.5,6.0,9.56654813537507,6.169751853181333,7.950092869638207,6.852797125587135,1.0439455375389521,-0.02293402023347482
301,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,36.0,1.0,0.6,6.0,9.56654813537507,6.169751853181333,7.950092869638207,6.852797125587135,1.0064842139456625,-0.039186997235412704
302,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,36.0,2.0,0.5,6.0,9.226720023505631,6.222172851645273,7.633082254270063,6.6714512569282505,1.0439455375389521,-0.02293402023347482
303,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,36.0,2.0,0.6,6.0,9.226720023505631,6.222172851645273,7.633082254270063,6.6714512569282505,1.0064842139456625,-0.039186997235412704
304,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,36.0,3.0,0.5,6.0,8.897501469446004,5.888004849571535,6.735601059274987,5.578480543914882,1.0439455375389521,-0.02293402023347482
305,2.0,3.0,3.5,8.0,1000.0,200.0,1.0,36.0,3.0,0.6,6.0,8.897501469446004,5.888004849571535,6.735601059274987,5.578480543914882,1.0064842139456625,-0.039186997235412704
306,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,4.0,1.0,0.5,6.0,6.819115351597282,3.979988724282646,5.741555338680591,4.340327916934359,0.8853662391429153,-0.2333228512861018
307,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,4.0,1.0,0.6,6.0,6.819115351597282,3.979988724282646,5.741555338680591,4.340327916934359,0.8011683534798498,0.0
308,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,4.0,2.0,0.5,6.0,6.6069048662384615,3.8109879359655072,5.527527919426201,3.5280544490997117,0.8853662391429153,-0.2333228512861018
309,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,4.0,2.0,0.6,6.0,6.6069048662384615,3.8109879359655072,5.527527919426201,3.5280544490997117,0.8011683534798498,0.0
310,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,4.0,3.0,0.5,6.0,3.3073777778698874,4.243562334605729,5.263578659981354,4.141369375410015,0.8837614900299315,-0.22965446127085057
311,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,4.0,3.0,0.6,6.0,3.3073777778698874,4.243562334605729,5.263578659981354,4.141369375410015,0.800857472452805,0.0
312,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,12.0,1.0,0.5,6.0,8.983967909530708,5.751320876614356,7.551105451549807,6.165389637992184,1.015274359134524,-0.09010227859033357
313,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,12.0,1.0,0.6,6.0,8.983967909530708,5.751320876614356,7.551105451549807,6.165389637992184,0.9345359787814674,-0.09410891942809542
314,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,12.0,2.0,0.5,6.0,8.67369701349732,5.524303859159667,7.2565741858588195,5.760357721269915,1.015274359134524,-0.09010227859033357
315,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,12.0,2.0,0.6,6.0,8.67369701349732,5.524303859159667,7.2565741858588195,5.760357721269915,0.9345359787814674,-0.09410891942809542
316,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,12.0,3.0,0.5,6.0,8.37064238376168,5.49658653052824,1.5431601123387493,5.2249334159582475,1.015274359134524,-0.09010227859033357
317,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,12.0,3.0,0.6,6.0,8.37064238376168,5.49658653052824,1.5431601123387493,5.2249334159582475,0.9345359787814674,-0.09410891942809542
318,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,36.0,1.0,0.5,6.0,9.56654813537507,6.169751853181333,7.950092869638207,6.852797125587135,1.048713763843523,-0.05879205433211943
319,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,36.0,1.0,0.6,6.0,9.56654813537507,6.169751853181333,7.950092869638207,6.852797125587135,0.9798771325086567,-0.05595626143813244
320,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,36.0,2.0,0.5,6.0,9.226720023505631,6.222172851645273,7.633082254270063,6.6714512569282505,1.048713763843523,-0.05879205433211943
321,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,36.0,2.0,0.6,6.0,9.226720023505631,6.222172851645273,7.633082254270063,6.6714512569282505,0.9798771325086567,-0.05595626143813244
322,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,36.0,3.0,0.5,6.0,8.897501469446004,5.888004849571535,6.735601059274987,5.578480543914882,1.048713763843523,-0.05879205433211943
323,2.0,3.0,3.5,8.0,1000.0,200.0,2.0,36.0,3.0,0.6,6.0,8.897501469446004,5.888004849571535,6.735601059274987,5.578480543914882,0.9798771325086567,-0.05595626143813244
324,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,4.0,1.0,0.5,6.0,5.2614668224111485,1.9884020116321983,3.4468408370102597,2.628409590921467,0.7856688910483973,-0.25573913567125584
325,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,4.0,1.0,0.6,6.0,5.2614668224111485,1.9884020116321983,3.4468408370102597,2.628409590921467,1.7599822227911253,-0.2866616425378392
326,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.5,6.0,4.5987122666399936,3.1252743566805283,3.926961911165952,2.978325012155501,0.7856688910483973,-0.25573913567125584
327,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.6,6.0,4.5987122666399936,3.1252743566805283,3.926961911165952,2.978325012155501,1.7599822227911253,-0.2866616425378392
328,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,4.0,3.0,0.5,6.0,4.907812781286255,3.8511378798384204,4.367399577838696,3.6709769232896168,0.7933836934731674,-0.25513863617473137
329,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,4.0,3.0,0.6,6.0,4.907812781286255,3.8511378798384204,4.367399577838696,3.6709769232896168,1.7426631467434468,-0.2840184176194464
330,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.5,6.0,6.648697423532267,3.1178066192609055,4.889566264836883,3.9652009387304377,0.9613042863932315,-0.03853671846841268
331,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.6,6.0,6.648697423532267,3.1178066192609055,4.889566264836883,3.9652009387304377,0.8243698363384355,-0.10809412347995052
332,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.5,6.0,6.08480229325385,3.856112513544276,4.892758369621367,3.5759420290244184,0.9613042863932315,-0.03853671846841268
333,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.6,6.0,6.08480229325385,3.856112513544276,4.892758369621367,3.5759420290244184,0.8243698363384355,-0.10809412347995052
334,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,12.0,3.0,0.5,6.0,5.828787766375037,4.352063226384745,5.405480670325768,3.9870855341622207,0.9613042863932315,-0.03853671846841268
335,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,12.0,3.0,0.6,6.0,5.828787766375037,4.352063226384745,5.405480670325768,3.9870855341622207,0.8243698363384355,-0.10809412347995052
336,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.5,6.0,6.552969728281796,3.459430379591942,5.036674699254723,4.1139293048837,0.981274370745888,-0.0294472979213496
337,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.6,6.0,6.552969728281796,3.459430379591942,5.036674699254723,4.1139293048837,0.855736040727851,-0.09174316634051564
338,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.5,6.0,5.963479282838031,3.9857991029430937,5.016331617932571,3.699763865208196,0.981274370745888,-0.0294472979213496
339,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.6,6.0,5.963479282838031,3.9857991029430937,5.016331617932571,3.699763865208196,0.855736040727851,-0.09174316634051564
340,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,36.0,3.0,0.5,6.0,6.016660472900883,4.485344827617624,5.5345698282542495,4.1059747478225965,0.981274370745888,-0.0294472979213496
341,2.0,3.0,4.5,4.0,1000.0,200.0,1.0,36.0,3.0,0.6,6.0,6.016660472900883,4.485344827617624,5.5345698282542495,4.1059747478225965,0.855736040727851,-0.09174316634051564
342,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,4.0,1.0,0.5,6.0,5.2614668224111485,1.9884020116321983,3.4468408370102597,2.628409590921467,0.8040570111622365,-0.19719520074206312
343,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,4.0,1.0,0.6,6.0,5.2614668224111485,1.9884020116321983,3.4468408370102597,2.628409590921467,1.9563814013923573,-0.18076357157964967
344,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,4.0,2.0,0.5,6.0,4.5987122666399936,3.1252743566805283,3.926961911165952,2.978325012155501,0.8057850536963651,-0.197584358044474
345,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,4.0,2.0,0.6,6.0,4.5987122666399936,3.1252743566805283,3.926961911165952,2.978325012155501,1.9563814013923573,-0.18076357157964967
346,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,4.0,3.0,0.5,6.0,4.907812781286255,3.8511378798384204,4.367399577838696,3.6709769232896168,0.8057850536963651,-0.197584358044474
347,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,4.0,3.0,0.6,6.0,4.907812781286255,3.8511378798384204,4.367399577838696,3.6709769232896168,0.7470625972889744,-0.17891303149092713
348,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,12.0,1.0,0.5,6.0,6.648697423532267,3.1178066192609055,4.889566264836883,3.9652009387304377,0.9989638978496063,-0.0817458903945449
349,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,12.0,1.0,0.6,6.0,6.648697423532267,3.1178066192609055,4.889566264836883,3.9652009387304377,0.9024014411106152,-0.12111053591709202
350,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,12.0,2.0,0.5,6.0,6.08480229325385,3.856112513544276,4.892758369621367,3.5759420290244184,0.9989638978496063,-0.0817458903945449
351,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,12.0,2.0,0.6,6.0,6.08480229325385,3.856112513544276,4.892758369621367,3.5759420290244184,0.9024014411106152,-0.12111053591709202
352,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,12.0,3.0,0.5,6.0,5.828787766375037,4.352063226384745,5.405480670325768,3.9870855341622207,0.9989638978496063,-0.0817458903945449
353,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,12.0,3.0,0.6,6.0,5.828787766375037,4.352063226384745,5.405480670325768,3.9870855341622207,0.9024014411106152,-0.12111053591709202
354,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,36.0,1.0,0.5,6.0,6.552969728281796,3.459430379591942,5.036674699254723,4.1139293048837,1.0255760574358157,-0.07383682676217644
355,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,36.0,1.0,0.6,6.0,6.552969728281796,3.459430379591942,5.036674699254723,4.1139293048837,0.9506014803991502,-0.09800747456421458
356,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,36.0,2.0,0.5,6.0,5.963479282838031,3.9857991029430937,5.016331617932571,3.699763865208196,1.0255760574358157,-0.07383682676217644
357,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,36.0,2.0,0.6,6.0,5.963479282838031,3.9857991029430937,5.016331617932571,3.699763865208196,0.9506014803991502,-0.09800747456421458
358,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,36.0,3.0,0.5,6.0,6.016660472900883,4.485344827617624,5.5345698282542495,4.1059747478225965,1.0255760574358157,-0.07383682676217644
359,2.0,3.0,4.5,4.0,1000.0,200.0,2.0,36.0,3.0,0.6,6.0,6.016660472900883,4.485344827617624,5.5345698282542495,4.1059747478225965,0.9506014803991502,-0.09800747456421458
360,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,4.0,1.0,0.5,6.0,5.261030268222248,1.9890172051249446,3.4485839110496967,2.6283093631452985,0.7757498695577162,-0.2571646244938476
361,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,4.0,1.0,0.6,6.0,5.261030268222248,1.9890172051249446,3.4485839110496967,2.6283093631452985,1.7599822227911253,-0.2866616425378392
362,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,4.0,2.0,0.5,6.0,4.598802651275172,3.1254638792971527,3.928481688410514,2.9768041237382716,0.7757498695577162,-0.2571646244938476
363,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,4.0,2.0,0.6,6.0,4.598802651275172,3.1254638792971527,3.928481688410514,2.9768041237382716,1.7599822227911253,-0.2866616425378392
364,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,4.0,3.0,0.5,6.0,4.907407740237177,3.8514629951574917,4.368160676953558,3.6704734413374522,0.7831309253408152,-0.256630779334276
365,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,4.0,3.0,0.6,6.0,4.907407740237177,3.8514629951574917,4.368160676953558,3.6704734413374522,1.7426631467434468,-0.2840184176194464
366,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,12.0,1.0,0.5,6.0,6.647998835416146,3.1184093491325178,4.889199939602132,3.9635468958539573,0.9614646791285619,-0.04194746846458703
367,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,12.0,1.0,0.6,6.0,6.647998835416146,3.1184093491325178,4.889199939602132,3.9635468958539573,0.8237224331671682,-0.11300140248291542
368,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,12.0,2.0,0.5,6.0,6.08492208178335,3.858142934676226,4.891874292269108,3.574168095949771,0.9614646791285619,-0.04194746846458703
369,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,12.0,2.0,0.6,6.0,6.08492208178335,3.858142934676226,4.891874292269108,3.574168095949771,0.8237224331671682,-0.11300140248291542
370,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,12.0,3.0,0.5,6.0,5.828256437549066,4.352901478161071,5.40386997398711,3.985521828006274,0.9614646791285619,-0.04194746846458703
371,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,12.0,3.0,0.6,6.0,5.828256437549066,4.352901478161071,5.40386997398711,3.985521828006274,0.8237224331671682,-0.11300140248291542
372,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,36.0,1.0,0.5,6.0,6.5520571967338075,3.460017048138875,5.035940937120457,4.111464113069929,0.9851622763561103,-0.03488716133330564
373,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,36.0,1.0,0.6,6.0,6.5520571967338075,3.460017048138875,5.035940937120457,4.111464113069929,0.8427988848866929,-0.09577306395981999
374,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,36.0,2.0,0.5,6.0,5.96339529770448,3.98778455996552,5.016390408545931,3.6972516710137886,0.9851622763561103,-0.03488716133330564
375,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,36.0,2.0,0.6,6.0,5.96339529770448,3.98778455996552,5.016390408545931,3.6972516710137886,0.8427988848866929,-0.09577306395981999
376,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,36.0,3.0,0.5,6.0,6.015902334198757,4.485434528586107,5.533372941529138,4.103221024364416,0.9851622763561103,-0.03488716133330564
377,2.0,3.0,4.5,6.0,1000.0,200.0,1.0,36.0,3.0,0.6,6.0,6.015902334198757,4.485434528586107,5.533372941529138,4.103221024364416,0.8427988848866929,-0.09577306395981999
378,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,4.0,1.0,0.5,6.0,5.261030268222248,1.9890172051249446,3.4485839110496967,2.6283093631452985,0.7936509164732012,-0.19914454005601936
379,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,4.0,1.0,0.6,6.0,5.261030268222248,1.9890172051249446,3.4485839110496967,2.6283093631452985,1.9563814013923573,-0.18076357157964967
380,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,4.0,2.0,0.5,6.0,4.598802651275172,3.1254638792971527,3.928481688410514,2.9768041237382716,0.795471802591279,-0.19952576845644177
381,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,4.0,2.0,0.6,6.0,4.598802651275172,3.1254638792971527,3.928481688410514,2.9768041237382716,1.9563814013923573,-0.18076357157964967
382,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,4.0,3.0,0.5,6.0,4.907407740237177,3.8514629951574917,4.368160676953558,3.6704734413374522,0.795471802591279,-0.19952576845644177
383,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,4.0,3.0,0.6,6.0,4.907407740237177,3.8514629951574917,4.368160676953558,3.6704734413374522,0.7470625972889744,-0.17891303149092713
384,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,12.0,1.0,0.5,6.0,6.647998835416146,3.1184093491325178,4.889199939602132,3.9635468958539573,1.006748167359687,-0.0803769347932044
385,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,12.0,1.0,0.6,6.0,6.647998835416146,3.1184093491325178,4.889199939602132,3.9635468958539573,0.9024014411106152,-0.12111053591709202
386,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,12.0,2.0,0.5,6.0,6.08492208178335,3.858142934676226,4.891874292269108,3.574168095949771,1.006748167359687,-0.0803769347932044
387,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,12.0,2.0,0.6,6.0,6.08492208178335,3.858142934676226,4.891874292269108,3.574168095949771,0.9024014411106152,-0.12111053591709202
388,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,12.0,3.0,0.5,6.0,5.828256437549066,4.352901478161071,5.40386997398711,3.985521828006274,1.006748167359687,-0.0803769347932044
389,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,12.0,3.0,0.6,6.0,5.828256437549066,4.352901478161071,5.40386997398711,3.985521828006274,0.9024014411106152,-0.12111053591709202
390,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,36.0,1.0,0.5,6.0,6.5520571967338075,3.460017048138875,5.035940937120457,4.111464113069929,1.0317450315323407,-0.07246110201314068
391,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,36.0,1.0,0.6,6.0,6.5520571967338075,3.460017048138875,5.035940937120457,4.111464113069929,0.9506014803991502,-0.09800747456421458
392,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,36.0,2.0,0.5,6.0,5.96339529770448,3.98778455996552,5.016390408545931,3.6972516710137886,1.0317450315323407,-0.07246110201314068
393,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,36.0,2.0,0.6,6.0,5.96339529770448,3.98778455996552,5.016390408545931,3.6972516710137886,0.9506014803991502,-0.09800747456421458
394,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,36.0,3.0,0.5,6.0,6.015902334198757,4.485434528586107,5.533372941529138,4.103221024364416,1.0317450315323407,-0.07246110201314068
395,2.0,3.0,4.5,6.0,1000.0,200.0,2.0,36.0,3.0,0.6,6.0,6.015902334198757,4.485434528586107,5.533372941529138,4.103221024364416,0.9506014803991502,-0.09800747456421458
396,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,4.0,1.0,0.5,6.0,5.2595459837776355,1.9908281810001214,3.4478879182666153,2.629463891856754,0.7810991177606982,-0.25570603075768694
397,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,4.0,1.0,0.6,6.0,5.2595459837776355,1.9908281810001214,3.4478879182666153,2.629463891856754,1.7415750641532584,-0.2859481746889894
398,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,4.0,2.0,0.5,6.0,4.597450662956353,3.1238823529584736,3.9268558055643594,2.973683531955987,0.7810991177606982,-0.25570603075768694
399,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,4.0,2.0,0.6,6.0,4.597450662956353,3.1238823529584736,3.9268558055643594,2.973683531955987,1.7415750641532584,-0.2859481746889894
400,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,4.0,3.0,0.5,6.0,4.907919542777073,3.8563400954834512,4.364891706723637,3.85624951526279,0.7891058258292779,-0.2552402576418365
401,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,4.0,3.0,0.6,6.0,4.907919542777073,3.8563400954834512,4.364891706723637,3.85624951526279,1.7247692884837977,-0.2833204427623629
402,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,12.0,1.0,0.5,6.0,6.645204482713227,3.121548975179701,4.886524032724934,3.9630141215953074,0.9636104359493248,-0.03918044543918458
403,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,12.0,1.0,0.6,6.0,6.645204482713227,3.121548975179701,4.886524032724934,3.9630141215953074,1.1403299026626201,-0.1119201857094474
404,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,12.0,2.0,0.5,6.0,6.0823816523098575,3.857597543411332,4.890407023415632,3.5726573976488076,0.9636104359493248,-0.03918044543918458
405,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,12.0,2.0,0.6,6.0,6.0823816523098575,3.857597543411332,4.890407023415632,3.5726573976488076,1.1403299026626201,-0.1119201857094474
406,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,12.0,3.0,0.5,6.0,5.829097408867935,4.357299486713864,5.401601642531136,3.988579253745448,0.9636104359493248,-0.03918044543918458
407,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,12.0,3.0,0.6,6.0,5.829097408867935,4.357299486713864,5.401601642531136,3.988579253745448,1.1403299026626201,-0.1119201857094474
408,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,36.0,1.0,0.5,6.0,6.5490707323879835,3.4625781248572216,5.032541810994303,4.109916152024912,0.9880606754333654,-0.033473548020961606
409,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,36.0,1.0,0.6,6.0,6.5490707323879835,3.4625781248572216,5.032541810994303,4.109916152024912,0.8504596605797862,-0.0979108595710009
410,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,36.0,2.0,0.5,6.0,5.9606972808891365,3.9876914778492676,5.014319059802424,3.6953644865429105,0.9880606754333654,-0.033473548020961606
411,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,36.0,2.0,0.6,6.0,5.9606972808891365,3.9876914778492676,5.014319059802424,3.6953644865429105,0.8504596605797862,-0.0979108595710009
412,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,36.0,3.0,0.5,6.0,6.0165783991018005,4.490038108444053,5.533231396733377,4.1078177362986255,0.9880606754333654,-0.033473548020961606
413,2.0,3.0,4.5,8.0,1000.0,200.0,1.0,36.0,3.0,0.6,6.0,6.0165783991018005,4.490038108444053,5.533231396733377,4.1078177362986255,0.8504596605797862,-0.0979108595710009
414,2.0,3.0,4.5,8.0,1000.0,200.0,2.0,4.0,1.0,0.5,6.0,5.2595459837776355,1.9908281810001214,3.4478879182666153,2.629463891856754,0.7947870545562078,-0.20420983592003172
415,2.0,3.0,4.5,8.0,1000.0,200.0,2.0,4.0,1.0,0.6,6.0,5.2595459837776355,1.9908281810001214,3.4478879182666153,2.629463891856754,0.7548053961831891,-0.18780506923793608
416,2.0,3.0,4.5,8.0,1000.0,200.0,2.0,4.0,2.0,0.5,6.0,4.597450662956353,3.1238823529584736,3.9268558055643594,2.973683531955987,0.7965947942547783,-0.20459549006778532
417,2.0,3.0,4.5,8.0,1000.0,200.0,2.0,4.0,2.0,0.6,6.0,4.597450662956353,3.1238823529584736,3.9268558055643594,2.973683531955987,0.7548053961831891,-0.18780506923793608
